"","Black","White","Asian","Hispanic","Latino","Unkonwn","Other","subject_age"
"2468",0,0,0,0,0,1,0,"41.0"
"2469",0,0,0,0,0,1,0,"U"
"2470",1,1,0,0,0,0,0,"21.0"
"2471",0,0,0,0,1,0,0,"45.0"
"2472",0,1,0,0,0,0,0,"29.0"
"2473",1,0,0,0,0,0,0,"25.0"
"2474",0,1,0,0,0,0,0,"25.0"
"2475",0,1,0,0,0,0,0,"26.0"
"2476",0,0,0,0,0,1,0,"U"
"2477",0,0,0,0,0,1,0,"U"
"2478",0,0,0,0,0,1,0,"U"
"2479",0,0,0,0,0,1,0,"32.0"
"2480",0,0,0,0,0,1,0,"40.0"
"2481",0,0,0,0,0,1,0,"34.0"
"2482",0,0,0,0,0,1,0,"33.0"
"2483",0,1,0,0,0,0,0,"U"
"2484",0,0,0,1,0,0,0,"U"
"2485",0,0,0,0,0,1,0,"21.0"
"2486",0,1,0,0,0,0,0,"17.0"
"2487",0,0,0,0,0,1,0,"U"
"2488",1,1,0,0,0,0,0,"U"
"2489",0,0,0,0,1,0,0,"U"
"2490",0,0,0,0,0,1,0,"U"
"2491",0,1,0,0,0,0,0,"36.0"
"2492",0,0,0,0,0,1,0,"U"
"2493",0,0,0,0,0,1,0,"U"
"2494",1,0,0,0,0,0,0,"31.0"
"2495",1,0,0,0,0,0,0,"U"
"2496",0,0,0,0,0,1,0,"34.0"
"2497",0,0,0,0,0,1,0,"65.0"
"2498",0,1,0,0,0,0,0,"46.0"
"2499",0,1,0,0,0,0,0,"U"
"2500",0,3,1,5,0,0,0,"U"
"2501",0,1,0,0,0,0,0,"23.0"
"2502",0,1,0,0,0,0,0,"20.0"
"2503",0,0,0,0,0,1,0,"U"
"2504",0,1,0,0,0,0,0,"25.0"
"2505",2,4,0,1,0,0,0,"39.0"
"2506",0,0,0,0,0,1,0,"U"
"2507",0,1,0,0,0,0,0,"25.0"
"2508",0,1,0,0,0,0,0,"25.0"
"2509",0,1,0,0,0,0,0,"25.0"
"2510",0,0,0,0,0,1,0,"17.0"
"2511",0,1,0,0,0,0,0,"U"
"2512",0,0,0,0,0,1,0,"U"
"2513",0,1,0,0,0,0,0,"69.0"
"2514",0,0,0,1,0,0,0,"36.0"
"2515",0,1,0,0,0,0,0,"33.0"
"2516",0,0,0,0,0,1,0,"U"
"2517",0,0,0,0,1,0,0,"25.0"
"2518",1,0,0,0,0,0,0,"U"
"2519",0,0,0,0,0,1,0,"U"
"2520",0,0,0,0,0,1,0,"35.0"
"2521",1,1,0,0,0,0,0,"U"
"2522",1,0,0,0,0,0,0,"U"
"2523",0,1,0,0,0,0,0,"25.0"
"2524",0,0,0,0,1,0,0,"U"
"2525",0,0,0,0,0,1,0,"18.0"
"2526",0,0,0,0,0,1,0,NA
"2527",1,0,0,0,0,0,0,"37.0"
"2528",0,0,0,0,0,1,0,"43.0"
"2529",0,1,0,0,0,0,0,"53.0"
"2530",0,0,0,1,0,0,0,"51.0"
"2531",0,1,0,1,0,0,0,"U"
"2532",0,0,0,0,0,1,0,"U"
"2533",0,0,0,0,0,1,0,"U"
"2534",0,0,0,0,0,1,0,"U"
"2535",0,1,0,0,0,0,0,"U"
"2536",0,0,0,0,0,1,0,"26.0"
"2537",0,0,0,0,0,1,0,"U"
"2538",0,1,0,0,0,0,0,"24.0"
"2539",0,0,0,0,0,1,0,"U"
"2540",0,0,0,0,0,1,0,"67.0"
"2541",0,0,0,0,0,1,0,"U"
"2542",0,1,0,0,0,0,0,"31.0"
"2543",0,0,0,0,0,1,0,"U"
"2544",0,0,0,0,0,1,0,"46.0"
"2545",0,0,0,0,0,1,0,"18.0"
"2546",0,0,0,0,0,1,0,"35.0"
"2547",0,0,0,0,0,1,0,"61.0"
"2548",0,1,0,0,0,0,0,"U"
"2549",0,0,0,0,0,1,0,"52.0"
"2550",0,0,0,0,1,0,0,"23.0"
"2551",0,0,0,0,0,1,0,"U"
"2552",1,1,0,0,0,0,0,"U"
"2553",1,0,0,0,0,0,0,"40.0"
"2554",0,0,0,0,0,1,0,"U"
"2555",0,0,0,0,0,1,0,"U"
"2556",0,1,0,0,1,0,0,"18.0"
"2557",0,0,0,0,0,1,0,"23.0"
"2558",0,1,0,0,0,0,0,"37.0"
"2559",0,0,0,1,0,0,0,"U"
"2560",1,0,0,0,0,0,0,"23.0"
"2561",0,2,0,0,1,0,0,"U"
"2562",1,0,0,0,0,0,0,"27.0"
"2563",0,0,0,0,0,1,0,"16.0"
"2564",0,1,0,0,0,0,0,"U"
"2565",0,0,0,0,0,1,0,"U"
"2566",0,3,0,1,0,0,0,"47.0"
"2567",0,1,0,0,0,0,0,"28.0"
"2568",0,0,0,0,0,1,0,"U"
"2569",0,0,0,0,0,1,0,"U"
"2570",0,0,0,0,0,1,0,"U"
"2571",1,0,0,0,0,0,0,"U"
"2572",0,1,0,7,0,0,0,"33.0"
"2573",0,0,0,0,0,1,0,"U"
"2574",0,0,0,0,0,1,0,"U"
"2575",1,0,0,0,0,0,0,"25.0"
"2576",0,0,0,0,0,1,0,"U"
"2577",0,0,0,1,0,0,0,"31.0"
"2578",0,0,0,0,0,1,0,"U"
"2579",1,0,0,0,0,0,0,"U"
"2580",1,0,0,0,0,0,0,"U"
"2581",0,0,0,0,0,1,0,"55.0"
"2582",0,1,0,0,0,0,0,"38.0"
"2583",2,0,0,0,1,0,0,"U"
"2584",0,0,0,1,0,0,0,"U"
"2585",0,1,0,0,0,0,0,"43.0"
"2586",0,0,1,0,0,0,0,"U"
"2587",0,0,0,0,0,1,0,"23.0"
"2588",0,0,0,0,0,1,0,"U"
"2589",0,0,0,0,0,1,0,"22.0"
"2590",0,0,0,0,0,1,0,"33.0"
"2591",1,0,0,0,0,0,0,"U"
"2592",0,0,0,0,0,1,0,"U"
"2593",0,1,0,0,0,0,0,"U"
"2594",0,1,0,0,0,0,0,"U"
"2595",0,0,0,0,0,1,0,"U"
"2596",0,1,0,0,0,0,0,"U"
"2597",0,0,0,0,0,1,0,"37.0"
"2598",0,0,0,0,0,1,0,"U"
"2599",0,0,0,0,1,0,0,"10.0"
"2600",0,1,0,0,0,0,0,"U"
"2601",0,1,0,0,0,0,0,"27.0"
"2602",0,1,0,0,0,0,0,"21.0"
"2603",0,0,0,0,0,1,0,"U"
"2604",0,1,0,0,0,0,0,"30.0"
"2605",0,0,0,0,0,1,0,"U"
"2606",0,1,0,0,0,0,0,"27.0"
"2607",0,1,0,1,0,0,0,"47.0"
"2608",0,0,0,0,0,1,0,"30.0"
"2609",0,0,0,0,0,1,0,"U"
"2610",0,0,0,0,1,0,0,"30-39"
"2611",0,1,0,0,0,0,0,"U"
"2612",0,0,0,1,0,0,0,"52.0"
"2613",0,0,0,0,0,1,0,"19.0"
"2614",0,0,0,1,0,0,0,"U"
"2615",0,0,0,0,0,1,0,"U"
"2616",0,1,0,0,0,0,0,"U"
"2617",0,1,0,0,0,0,0,"26.0"
"2618",0,1,0,0,0,0,0,"30.0"
"2619",0,0,0,0,0,1,0,"U"
"2620",0,1,0,0,0,0,0,"60.0"
"2621",0,0,0,1,0,0,0,"30.0"
"2622",0,0,0,0,0,1,0,"32.0"
"2623",0,1,0,0,0,0,0,"10.0"
"2624",1,0,0,0,0,0,0,"29.0"
"2625",0,0,0,1,0,0,0,"34.0"
"2626",0,0,0,1,0,0,0,"22.0"
"2627",0,0,0,0,1,0,0,"28.0"
"2628",0,0,0,0,0,1,0,"U"
"2629",0,0,0,0,0,1,0,"U"
"2630",0,1,0,1,0,0,0,"U"
"2631",0,1,0,1,0,0,0,"30.0"
"2632",0,0,0,0,0,1,0,"23.0"
"2633",0,0,0,0,0,1,0,"20.0"
"2634",0,0,1,0,0,0,0,"U"
"2635",0,0,0,0,0,1,0,"22.0"
"2636",0,1,0,0,0,0,0,"21.0"
"2637",0,1,0,0,0,0,0,"28.0"
"2638",0,0,0,0,0,1,0,"26.0"
"2639",1,0,0,0,0,0,0,"16.0"
"2640",1,0,0,0,0,0,0,"U"
"2641",0,1,0,0,0,0,0,"20.0"
"2642",0,0,0,0,0,1,0,"U"
"2643",0,0,0,1,0,0,0,"23.0"
"2644",0,1,0,0,0,0,0,"U"
"2645",0,0,0,0,2,0,0,"U"
"2646",1,0,0,0,0,0,0,"U"
"2647",0,0,0,1,0,0,0,"31.0"
"2648",0,1,0,0,0,0,0,"U"
"2649",0,1,0,0,0,0,0,"55.0"
"2650",0,0,0,0,0,1,0,"51.0"
"2651",0,0,0,0,0,1,0,"23.0"
"2652",0,1,0,0,0,0,0,"39.0"
"2653",0,1,0,0,0,0,0,"U"
"2654",0,0,0,0,0,1,0,"U"
"2655",0,0,0,0,1,0,0,"25.0"
"2656",0,0,0,0,0,1,0,"19.0"
"2657",0,0,0,0,0,1,0,"U"
"2658",1,0,0,0,0,0,0,"25.0"
"2659",0,0,0,0,0,1,0,"U"
"2660",0,1,0,0,0,0,0,"U"
"2661",0,1,0,0,0,0,0,"30.0"
"2662",0,0,0,0,0,1,0,"U"
"2663",1,0,0,0,0,0,0,"19.0"
"2664",0,0,0,0,0,1,0,"U"
"2665",0,1,0,0,0,0,0,"53.0"
"2666",0,1,0,0,0,0,0,"45.0"
"2667",0,1,0,0,0,0,0,"38.0"
"2668",0,0,0,0,0,1,0,"U"
"2669",0,1,0,0,0,0,0,"21.0"
"2670",0,0,0,0,0,1,0,"17.0"
"2671",0,0,0,0,0,1,0,"28.0"
"2672",0,0,0,1,0,0,0,"27.0"
"2673",0,0,0,1,0,0,0,"24.0"
"2674",0,1,0,0,0,0,0,"24.0"
"2675",0,0,0,0,0,1,0,"23.0"
"2676",0,0,0,1,0,0,0,"U"
"2677",0,1,0,0,1,0,0,"41.0"
"2678",0,1,0,0,0,0,0,"10.0"
"2679",0,1,0,0,0,0,0,"45.0"
"2680",0,0,0,1,0,0,0,"U"
"2681",0,0,0,0,0,1,0,"29.0"
"2682",0,0,0,1,0,0,0,"21.0"
"2683",0,0,0,0,0,1,0,"U"
"2684",1,0,0,0,0,0,0,"19.0"
"2685",0,0,0,0,1,0,0,"23.0"
"2686",0,0,0,0,0,1,0,"U"
"2687",0,0,0,0,0,1,0,"U"
"2688",0,0,0,0,0,1,0,"U"
"2689",0,0,0,0,0,1,0,"U"
"2690",0,1,0,0,0,0,0,"20.0"
"2691",0,0,0,0,0,1,0,"21.0"
"2692",0,0,0,0,0,1,0,"28.0"
"2693",0,1,0,0,0,0,0,"18.0"
"2694",0,0,0,0,0,1,0,"U"
"2695",0,0,0,0,0,1,0,"U"
"2696",0,0,0,1,0,0,0,"26.0"
"2697",0,1,0,0,0,0,0,"34.0"
"2698",0,1,0,0,0,0,0,"U"
"2699",0,1,0,0,0,0,0,"31.0"
"2700",1,0,0,0,0,1,0,"U"
"2701",0,1,0,0,0,0,0,"60.0"
"2702",0,1,0,0,0,0,0,"18.0"
"2703",0,0,0,0,0,1,0,"U"
"2704",0,0,0,0,0,1,0,"U"
"2705",0,0,0,1,0,0,0,"21.0"
"2706",0,1,0,0,0,0,0,"24.0"
"2707",0,0,0,0,0,1,0,"U"
"2708",0,1,0,0,0,0,0,"U"
"2709",1,0,0,0,0,0,0,"44.0"
"2710",0,0,0,0,0,1,0,"25.0"
"2711",1,0,0,0,0,0,0,"U"
"2712",0,0,0,0,0,1,0,"U"
"2713",0,2,0,0,1,0,0,"U"
"2714",0,0,0,0,0,1,0,"17.0"
"2715",0,1,0,0,0,0,0,"40.0"
"2716",0,0,0,0,0,1,0,"U"
"2717",0,2,1,0,0,0,0,"26.0"
"2718",0,1,0,0,0,0,0,"10.0"
"2719",0,0,0,0,0,1,0,"U"
"2720",0,0,0,0,0,1,0,"28.0"
"2721",0,0,0,0,0,1,0,"27.0"
"2722",0,0,0,0,0,1,0,"48.0"
"2723",0,2,0,1,0,0,0,"U"
"2724",0,0,0,1,0,0,0,"U"
"2725",0,1,0,0,0,0,0,"30.0"
"2726",0,1,0,0,0,0,0,"U"
"2727",0,1,0,0,0,0,0,"31.0"
"2728",0,0,0,0,0,1,0,"U"
"2729",0,1,0,0,0,0,0,"20.0"
"2730",0,0,0,1,0,0,0,"U"
"2731",0,0,0,0,0,1,0,"U"
"2732",0,1,0,0,0,0,0,"31.0"
"2733",0,0,0,0,0,1,0,"U"
"2734",0,1,0,0,0,0,0,"14.0"
"2735",0,1,0,0,0,0,0,"37.0"
"2736",0,1,0,0,0,0,0,"51.0"
"2737",0,0,0,0,0,1,0,"61.0"
"2738",0,0,0,0,0,1,0,"24.0"
"2739",1,0,0,0,0,0,0,"43.0"
"2740",0,0,0,0,0,1,0,"U"
"2741",0,0,0,0,0,1,0,"U"
"2742",0,0,0,0,0,1,0,"19.0"
"2743",1,1,0,0,0,0,0,"40.0"
"2744",0,1,0,0,0,0,0,"21.0"
"2745",0,1,0,0,0,0,0,"10.0"
"2746",1,0,0,0,0,0,0,"32.0"
"2747",0,0,0,0,0,1,0,"U"
"2748",0,1,0,0,0,0,0,"29.0"
"2749",0,1,0,0,0,0,0,"27.0"
"2750",0,1,0,0,0,0,0,"U"
"2751",0,0,1,0,0,0,0,"U"
"2752",0,0,0,0,0,1,0,"41.0"
"2753",0,0,0,0,0,1,0,"U"
"2754",0,0,0,0,0,1,0,"U"
"2755",0,0,0,0,2,0,0,"U"
"2756",0,0,0,0,0,1,0,"46.0"
"2757",0,1,0,0,0,0,0,"39.0"
"2758",0,0,0,0,1,0,0,"35.0"
"2759",1,0,0,0,0,1,0,"32.0"
"2760",0,0,0,0,0,1,0,"U"
"2761",0,1,0,0,0,0,0,"28.0"
"2762",0,0,0,0,1,0,0,"37.0"
"2763",0,1,0,0,0,0,0,"25.0"
"2764",0,0,0,0,0,1,0,"U"
"2765",0,1,0,0,0,0,0,"U"
"2766",0,0,0,0,0,1,0,"37.0"
"2767",1,0,0,0,0,0,0,"10.0"
"2768",1,0,0,0,0,0,0,"U"
"2769",0,0,0,0,0,1,0,"U"
"2770",0,1,0,0,0,0,0,"21.0"
"2771",0,0,0,0,0,1,0,"37.0"
"2772",0,0,0,0,1,0,0,"19.0"
"2773",0,0,0,0,0,1,0,"U"
"2774",0,0,0,0,0,1,0,"U"
"2775",1,0,0,0,0,0,0,"44.0"
"2776",1,0,0,0,0,0,0,"50.0"
"2777",0,0,0,0,0,1,0,"27.0"
"2778",0,1,0,0,0,0,0,"25.0"
"2779",0,1,0,1,0,0,0,"U"
"2780",0,0,0,0,2,0,0,"60.0"
"2781",0,1,0,0,0,0,0,"U"
"2782",0,0,0,0,0,1,0,"57.0"
"2783",0,0,0,0,1,0,0,"46.0"
"2784",0,1,0,0,0,1,0,"55.0"
"2785",1,0,0,0,0,0,0,"25.0"
"2786",0,0,0,0,0,1,0,"U"
"2787",0,1,0,0,0,0,0,"U"
"2788",0,0,0,0,1,0,0,"U"
"2789",0,1,0,0,0,0,0,"U"
"2790",0,0,0,0,0,1,0,"U"
"2791",0,0,0,0,0,1,0,"U"
"2792",0,0,0,1,0,0,0,"U"
"2793",0,0,0,1,0,0,0,"U"
"2794",0,0,0,0,0,1,0,"U"
"2795",0,0,0,0,0,1,0,"U"
"2796",0,1,0,0,0,0,0,"26.0"
"2797",0,0,0,1,0,0,0,"10.0"
"2798",0,0,0,0,0,1,0,"U"
"2799",0,0,0,0,0,1,0,"U"
"2800",1,0,0,0,0,0,0,"U"
"2801",0,0,0,0,0,1,0,"20.0"
"2802",1,0,0,0,0,0,0,"25.0"
"2803",0,4,0,2,0,0,0,"U"
"2804",0,0,0,0,0,1,0,"24.0"
"2805",0,0,0,0,0,1,0,"23.0"
"2806",0,0,0,0,0,1,0,"U"
"2807",0,0,0,0,1,0,0,"U"
"2808",0,0,0,0,0,1,0,"U"
"2809",0,0,0,0,0,1,0,"22.0"
"2810",0,0,0,0,0,1,0,"52.0"
"2811",0,0,0,0,0,1,0,"36.0"
